song_id	song_name	artist_id	artist_name	popularity	explicit	song_type	track_number	num_artists	num_available_markets	release_date	duration_ms	key	mode	time_signature	acousticness	danceability	energy	instrumentalness	liveness	loudness	speechiness	valence	tempo
6CfGQzfXt10xyTt6QYKueh	BLH	['2tcoLkA9Hexz70Kuc1NTUl', '6Te49r3A6f5BiIgBRxH7FH']	['Gradur', 'Ninho']	64	True	Collaboration	3	2	79	2019-11-29	211933	8	0	4	0.57	0.846	0.786	0.0	0.283	-3.611	0.377	0.714	146.015
1HDv4ptf1kBNMzqmlL3JcI	Même issue	['2UwqpfQtNuhBwviIC0f2ie']	['Damso']	44	True	Solo	7	1	79	2018-06-15	196173	1	0	4	0.016	0.551	0.704	0.000847	0.162	-7.425	0.0531	0.653	130.03
1oWXu2IFAtyiWroX3vlgaY	Pas une autre	['2OTfhbxhBO1u1bAuCy6ouu']	['Deen Burbigo']	0	True	Solo	6	1	0	2017-03-17	207520	1	0	4	0.456	0.589	0.616	6.21e-06	0.2	-8.47	0.271	0.426	93.459
2MRa7smgGyELfGEpmw1ILu	Stalin	['1yIifIA91WgmfzBcjbQB8i', '6gto7HVNhu4ARE3P3g8Y5Y', '2JwyRtuXf2l6sTnSnGVIa1']	['Kurdo', 'Kollegah', 'Farid Bang']	31	True	Collaboration	8	3	3	2017-03-31	227093	1	0	4	0.105	0.565	0.764	0.0	0.473	-6.753	0.364	0.5	71.598
5UfqW3E0rt8umTM91HeHU7	Massari	['3GBBxBdoolb0B5YizZq9bF']	['Eno']	0	True	Solo	1	1	0	2017-07-21	177818	7	1	4	0.302	0.838	0.889	0.0	0.153	-4.187	0.116	0.841	109.916
3AzgkY49sI8s6lNoFmHkmG	Am Ende	['0MZ55DwuMQ1B2TXq9lcrE4']	['Kraftklub']	1	False	Solo	4	1	0	2017-06-02	220640	1	0	4	0.0257	0.517	0.886	0.0	0.123	-4.767	0.0939	0.378	172.867
5ylAeKR1Uj1QbqlrmgtGtt	Eine Nacht	['0pOruKWwgyqSLZhn4Xovs9']	['Ardian Bujupi']	15	False	Solo	1	1	0	2019-11-22	170413	3	0	4	0.0563	0.768	0.583	9.37e-06	0.105	-7.992	0.0778	0.573	100.014
7L8hkKW4hnemNfuOfEZcle	Epiphany	['3Nrfpe0tUJi4K4DXYWgMUX']	['BTS']	72	False	Solo	13	1	79	2018-08-24	240361	2	0	4	0.29	0.509	0.558	0.0	0.131	-6.369	0.0276	0.327	135.879
0rFQ5cKYJ9WtHSKp9sxVYt	Heartless (feat. Morgan Wallen)	['5fMUXHkw8R8eOP2RNVYEZX', '4oUHIQIBe0LHzYfvXNW4QM']	['Diplo', 'Morgan Wallen']	79	True	Collaboration	1	2	0	2019-08-16	169226	11	1	4	0.275	0.764	0.555	0.0	0.0824	-6.414	0.0604	0.255	111.004
68KdPBSXRHwBKUGWbQn1zL	Oud Interlude	['5j21TGkrNEAJe3gG9VlS34']	['Shindy']	44	True	Solo	5	1	3	2019-07-12	190437	6	1	4	0.578	0.597	0.484	0.0	0.202	-17.088	0.703	0.612	93.954
2eSnW4d3A4SyEVhVPmBffa	Banana	['7FNnA9vBm6EKceENgCGRMb', '4obzFoKoKRHIphyHzJ35G3']	['Anitta', 'Becky G']	61	False	Collaboration	2	2	78	2019-04-05	195619	11	0	4	0.0195	0.752	0.681	0.0	0.0353	-6.684	0.299	0.648	73.233
3jd8nno96vzqVhBtNfjahA	Corazón	['0GOx72r5AAEKRGQFn3xqXK', '55Aa2cqylxrFIXC767Z865']	['Maître Gims', 'Lil Wayne']	44	False	Collaboration	30	2	3	2018-03-23	226386	3	0	4	0.0421	0.772	0.768	8.31e-06	0.0994	-5.765	0.0606	0.451	100.007
2G60ShHRZZhqxSKbZTWdOh	I Can't Even Lie (feat. Future & Nicki Minaj)	['0QHgL1lAIqAw0HtD7YldmP', '1RyvyyTE3xzB2ZywiAwp0i', '0hCNtLu0JehylgoiP8L4Gh']	['DJ Khaled', 'Future', 'Nicki Minaj']	35	True	Collaboration	12	3	1	2017-06-22	241613	2	1	4	0.0269	0.671	0.62	3.21e-06	0.189	-6.092	0.0536	0.226	120.079
1XOFJ0SlG6Ky8ClUrNR7yI	Tirer un trait	['2kXKa3aAFngGz2P4GjG5w2']	['SCH']	52	True	Solo	13	1	79	2019-11-29	229826	1	0	4	0.287	0.57	0.252	5.56e-06	0.076	-12.05	0.264	0.077	125.121
0peJAyrJ03wHnagMFlpgun	Pretender	['5Vo1hnCRmCM6M4thZCInCj']	['Official HIGE DANdism']	0	False	Solo	1	1	0	2019-04-17	326440	8	1	4	0.0406	0.526	0.86	0.0	0.129	-3.37	0.027	0.403	91.955
2ScbGzrUTiywyaUS1MRUTJ	Krimineller	['1aS5tqEs9ci5P9KD9tZWa6', '0Dvx6p8JDyzeOPGmaCIH1L', '4lDiJcOJ2GLCK6p9q5BgfK']	['Bonez MC', 'RAF Camora', 'Kontra K']	54	True	Collaboration	11	3	79	2018-10-05	187502	4	0	4	0.503	0.819	0.77	0.000668	0.136	-6.581	0.169	0.505	112.997
6hIPt7rLVYweh6PGYx27jJ	sig sauer	['2NJWI8byqTSqDaJRnqJY2z']	['KALIM']	37	True	Solo	1	1	79	2019-06-20	171026	0	0	5	0.351	0.533	0.471	2.09e-06	0.373	-5.283	0.341	0.0953	83.204
5z0q9WOo824TY9JeyFKEKz	Immer auf der Straße (feat. GZUZ)	['5oWFxbBrbk2Mw86PLUg3OZ', '5eioJDe26lOqkAMbuhzZYs']	['18 Karat', 'Gzuz']	44	True	Collaboration	8	2	79	2019-05-31	152973	1	1	4	0.323	0.681	0.716	0.0	0.112	-5.279	0.446	0.407	178.047
1HOUzEsetdIPSpAgRPhZQt	Nobody Else but You	['2iojnBLj0qIMiKPvVhLnsH']	['Trey Songz']	66	False	Solo	4	1	70	2017-03-24	229013	5	0	4	0.0381	0.708	0.612	0.0	0.277	-6.379	0.122	0.263	139.913
0hGH0S74Eoyv6mXZcOKtdQ	On The Road (feat. Meek Mill & Lil Baby)	['246dkjvS1zLTtiykXe5h60', '20sxb77xiYeusSH8cVdatc', '5f7VJjfbwm532GiveGC0ZK']	['Post Malone', 'Meek Mill', 'Lil Baby']	17	True	Collaboration	8	3	0	2019-09-06	218320	7	1	5	0.0589	0.442	0.737	0.0	0.102	-5.046	0.109	0.21	112.93
5gegBG8esqlmKnRmJnZxps	Le bal des fous	['5AAzeysphag0NxJxLbbVla', '1eTRyiHsWMoWKPD6s4Kiqt']	['Columbine', 'Lujipeka']	46	True	Collaboration	18	2	79	2018-09-28	146026	4	0	4	0.58	0.696	0.491	0.0	0.33	-6.235	0.0332	0.39	81.516
4xHkRNzzHtj3O3Z1pjYWRC	Me Espera	['4ZfTpxwHwtot9Ps59bXAF8', '4iWkwAVzssjb8XgxdoOL6M']	['Sandy', 'Tiago Iorc']	1	False	Collaboration	1	2	0	2016-05-06	230560	10	1	4	0.237	0.546	0.36	0.000648	0.101	-10.54	0.0279	0.206	105.022
0GVuLQtPXFaL18ijEOqoAa	Tightrope	['2LAqcqAQ8KPTsl1HBgBrqM']	['Michelle Williams']	71	False	Solo	9	1	79	2017-12-08	234360	9	1	3	0.3	0.351	0.331	9.14e-06	0.0919	-10.316	0.0382	0.191	161.564
2uJ2C2eQY1EwHWxhCffSlx	HERO	['1qma7XhwZotCAucL7NHVLY']	['Mr.Children']	46	False	Solo	12	1	2	2004-04-07	341093	9	1	4	0.0921	0.552	0.564	0.0	0.135	-7.658	0.0239	0.658	80.895
206RguRdgqOWe91Fo2uF7a	Pharmacie	['2kXKa3aAFngGz2P4GjG5w2']	['SCH']	36	True	Solo	1	1	79	2018-10-10	218213	3	0	4	0.714	0.703	0.907	0.000129	0.113	-6.957	0.219	0.612	139.976
4jT1jt9doFkHioj1Gr9qZ7	Adrenalin	['3nDNDLcZuSto4k9u4AbcLB', '6UDhlW8uEVBBrqHS3RrKuv']	['Marteria', 'Casper']	51	False	Collaboration	6	2	79	2018-08-31	173371	7	1	4	0.114	0.72	0.96	0.0	0.294	-6.464	0.11	0.484	136.008
1spZPzBLYeVTvd0iDWXgC2	Rooting For You	['2wUjUUtkb5lvLKcGKsKqsR']	['Alessia Cara']	69	False	Solo	1	1	79	2019-08-09	176080	6	1	4	0.0562	0.763	0.527	0.00384	0.0918	-6.779	0.123	0.493	156.047
1j6xOGusnyXq3l6IryKF3G	Déjala Que Vuelva (feat. Manuel Turizo)	['4bw2Am3p9ji3mYsXNXtQcd', '0tmwSHipWxN12fsoLcFU3B']	['Piso 21', 'Manuel Turizo']	71	False	Collaboration	8	2	79	2018-05-11	220116	1	1	4	0.0482	0.681	0.788	0.0	0.0753	-4.323	0.0785	0.839	170.019
64ydkbrt0xhdJXRaam06Mc	Mile High	['53KwLdlmrlCelAZMaLVZqU', '0Y5tJX1MQlPlqiwlOH1tJY', '0iEtIxbK0KxaSlF7G42ZOp']	['James Blake', 'Travis Scott', 'Metro Boomin']	7	False	Collaboration	2	3	0	2019-01-18	193600	6	0	4	0.403	0.754	0.37	6.22e-05	0.107	-9.854	0.12	0.228	114.941
1RI9DeYuc16mTzr94zGjfC	アルペジオ	['1luOe8HkZQ7zwuaO2wuJqI']	['[Alexandros]']	53	False	Solo	2	1	77	2018-11-21	231253	1	1	4	0.00269	0.51	0.925	0.0126	0.31	-3.687	0.0585	0.495	107.982
3e9HZxeyfWwjeyPAMmWSSQ	thank u, next	['66CXWjxzNUsdJxJ2JdwvnR']	['Ariana Grande']	86	True	Solo	11	1	79	2019-02-08	207320	1	1	4	0.229	0.717	0.653	0.0	0.101	-5.634	0.0658	0.412	106.966
7bg469g8qRoMwFQf6Vleh3	J'aime Bien!	['6dbdXbyAWk2qx8Qttw0knR']	['Josman']	67	True	Solo	14	1	79	2018-09-14	192000	6	0	4	0.697	0.879	0.576	0.0	0.0879	-7.499	0.0438	0.217	119.978
21kOVEG3bDCVphKhXL8XmQ	Walk	['1iJdyDcY98X3GMnUesl7tf']	['Comethazine']	74	True	Solo	1	1	79	2018-08-24	96063	1	1	4	0.221	0.831	0.795	0.0	0.291	-6.186	0.264	0.744	160.063
1rCcsYnmqbMYdkG7kS9GC5	Speechless (feat. Erika Sirola)	['3t5xRXzsuZmMDkQzgOX35S', '1OHw2r7Diz2rc9JktaFV6N']	['Robin Schulz', 'Erika Sirola']	78	False	Collaboration	1	2	79	2018-11-16	214941	1	1	4	0.0161	0.574	0.728	1.42e-06	0.0851	-4.777	0.062	0.266	125.047
1n36knZX4bQ6FvcNEISVe9	Amor Falso	['1AL2GKpmRrKXkYIcASuRFa', '6LjdKBMnP1Da8Oe6WhrN56', '1mXAhKnZEdF6rotyyd4GBi']	['Wesley Safadão', 'Aldair Playboy', 'MC Kevinho']	58	False	Collaboration	1	3	78	2018-05-18	176945	1	0	4	0.228	0.776	0.827	0.0	0.0704	-3.162	0.0448	0.896	153.872
1WqLtczgKdbHFHhefOU0y7	Self	['6LuN9FCkKOj5PcnpouEgny']	['Khalid']	61	False	Solo	14	1	79	2019-04-05	229960	1	0	4	0.44	0.618	0.693	0.759	0.101	-7.889	0.333	0.439	143.98
3k8WwrnjwieiiO39zYYXfC	1991	['68LM3gnzfl4W5fkfLIxbQJ']	['Mois']	50	False	Solo	1	1	3	2019-08-16	182080	7	1	4	0.351	0.592	0.691	0.0	0.158	-6.833	0.327	0.486	161.771
0VNlBq4JKqvlIlveSwC4WJ	Mercedes	['3GBBxBdoolb0B5YizZq9bF']	['Eno']	58	True	Solo	1	1	79	2018-07-20	208000	6	1	4	0.381	0.775	0.782	0.0	0.104	-6.435	0.258	0.802	77.511
3pWcj8hxj3fsb9TDAcMpEl	Somebody	['69GGBxA162lTqCwzJG5jLp', '76yeOnINtQSXyoEHbkYmtY']	['The Chainsmokers', 'Drew Love']	9	False	Collaboration	1	2	0	2018-04-20	223146	10	0	4	0.186	0.532	0.616	0.0	0.0928	-7.074	0.0328	0.292	101.883
7C39RtGhnEw7cyf0Pyw7PV	Saint-Tropez	['246dkjvS1zLTtiykXe5h60']	['Post Malone']	21	True	Solo	2	1	0	2019-09-06	150866	0	1	4	0.0545	0.617	0.684	0.0	0.104	-3.618	0.0439	0.295	132.113
6f8b6mxNNDJdE5tC4MCTxt	Never Enough (Reprise)	['0LyOADBjj28cbvJWTXUEGA']	['Loren Allred']	66	False	Solo	10	1	79	2017-12-08	80293	9	1	4	0.889	0.382	0.0541	2.88e-06	0.0832	-19.376	0.03	0.133	82.486
3jm3D6ZqmLKiIDDWAIkmPl	Ocho Cinco	['491U1PrV1EoQuhM0aUCn9r']	['M Huncho']	0	True	Solo	7	1	0	2019-04-12	220287	9	0	4	0.185	0.495	0.608	0.0	0.153	-8.164	0.312	0.401	139.199
51lPx6ZCSalL2kvSrDUyJc	You're Gonna Live Forever in Me	['0hEurMDQu99nJRq8pTxO14']	['John Mayer']	65	False	Solo	12	1	79	2017-04-14	190013	7	1	4	0.983	0.538	0.131	0.00522	0.156	-14.104	0.0316	0.32	136.149
7DW5Dro8AHE7x19COl26E3	満月の夜なら	['5kVZa4lFUmAQlBogl1fkd6']	['Aimyon']	57	False	Solo	1	1	1	2019-02-13	205013	8	1	4	0.0107	0.547	0.949	0.0	0.377	-3.039	0.0841	0.783	97.041
5R1Tv8SO02AEUhpNCSK3TO	Bruder	['4VuARVJiWGsH2msKTdsKdQ', '0GgY7hjMoGDsX8ZDe2mwds']	['Veysel', 'Soolking']	47	True	Collaboration	6	2	77	2018-11-30	207786	6	0	4	0.626	0.782	0.83	1.11e-06	0.127	-4.287	0.0654	0.656	124.036
5Cpjk7dVlNZJhK9NMljgkv	Rendez-vous là-haut	['5mmEMfYChd6MImBagU7zCs']	['Bigflo & Oli']	0	False	Solo	10	1	0	2018-11-23	209826	9	0	4	0.503	0.741	0.374	0.000612	0.132	-8.307	0.0714	0.356	93.951
22AfHqgMer38xMT3s1j861	Sanctify	['5vBSrE1xujD2FXYRarbAXc']	['Years & Years']	1	False	Solo	1	1	0	2018-07-06	192000	1	1	4	0.0162	0.682	0.63	2.86e-05	0.282	-5.554	0.0738	0.187	101.978
3GjzjFgrnG0D2oWCSBSC2v	泣きたいくらい	['5TS11vZTUaDP4maTjFCcBU']	['Sakurako Ohara']	43	False	Solo	2	1	79	2018-06-27	285733	6	1	4	0.301	0.587	0.851	9.22e-06	0.103	-3.489	0.0306	0.627	109.971
0U2UnMjB2QKWDh7E6ZPNeG	Booska Rocket	['54kCbQZaZWHnwwj9VP2hn4']	['Zola']	51	True	Solo	1	1	3	2019-01-30	138533	8	1	4	0.245	0.873	0.556	8.27e-05	0.201	-6.091	0.267	0.189	78.012
1VuAamHM7P3VQQEXYGG3Uu	Joy To The World	['7v4imS0moSyGdXyLgVTIV7']	['Nat King Cole']	47	False	Solo	11	1	79	1962	84986	10	1	4	0.818	0.553	0.337	0.0	0.113	-10.334	0.03	0.662	101.918
4gDvg62vG96w0qJaF6wzcd	A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília	['3k68C6mNMJL6OaAdWeW2ZF', '487N2T9nIPEHrlTZLL3SQs']	['Diego & Victor Hugo', 'Zé Neto & Cristiano']	73	False	Collaboration	1	2	79	2019-03-22	182734	6	1	4	0.724	0.542	0.876	0.0	0.925	-3.378	0.0972	0.634	118.777
56ISW3rNZJHEkUfVbZ61bq	春の歌	['5kjGRHClVacSyllOUqU1S0']	['SPITZ']	54	False	Solo	15	1	1	2006-03-25	283240	9	1	4	0.0034	0.276	0.863	0.252	0.0559	-3.455	0.0453	0.614	115.655
6o79O9qBP3OAkWOXajAQIS	WAKA	['7gZfnEnfiaHzxARJ2LeXrf', '31W5EY0aAly4Qieq6OFu6I']	['6ix9ine', 'A Boogie Wit da Hoodie']	5	True	Collaboration	6	2	0	2018-11-27	128769	0	0	4	0.0834	0.772	0.812	0.0	0.115	-3.995	0.153	0.655	97.407
3gWIsIhg966ojnMbgumkW9	Eu Vou pra Igreja - Ao Vivo	['7MiDcPa6UiV3In7lIM71IN']	['Gusttavo Lima']	63	False	Solo	3	1	79	2019-10-04	170350	4	1	4	0.345	0.83	0.822	0.0	0.881	-2.432	0.0396	0.747	128.973
1foCxQtxBweJtZmdxhEHVO	Santa Baby (with Henri René & His Orchestra)	['1AwO9pWEBSBoWdEZu28XDC', '52G7KZspBD4cCmuRDYRAtx']	['Eartha Kitt', 'Henri Rene & His Orchestra']	40	False	Collaboration	13	2	75	2002	206066	8	1	4	0.902	0.7	0.138	0.0	0.185	-12.347	0.0612	0.49	84.487
3CUMIkvvarUDjD5bVIWKl8	多分、風。	['0hCWVMGGQnRVfDgmhwLIxq']	['Sakanaction']	52	False	Solo	4	1	79	2019-06-19	292000	9	1	4	0.019	0.632	0.744	0.000959	0.103	-5.161	0.0372	0.613	139.06
4p9aWfBThbAeVuqhzFnBxl	Canter	['7cpCnhhBIU1gA7EhTFApN1']	['Gerry Cinnamon']	67	True	Solo	1	1	79	2019-06-22	266775	10	1	4	0.173	0.685	0.688	0.0	0.425	-6.828	0.0313	0.538	134.982
0EyxB6uQOUC4ex2tbJuu6m	Deixa Eu Te Chamar de Meu Amor	['0qzIE6qGhz0erJe0Fy8RHt']	['Breno & Caio Cesar']	55	False	Solo	1	1	78	2018-11-09	157307	10	1	4	0.1	0.719	0.781	0.0	0.197	-5.131	0.0535	0.713	156.012
6PRh0ilIMEP1xlUHqalnkD	Put a Date On It (feat. Lil Baby)	['6Ha4aES39QiVjR0L2lwuwq', '5f7VJjfbwm532GiveGC0ZK']	['Yo Gotti', 'Lil Baby']	65	True	Collaboration	1	2	79	2019-01-25	195257	4	1	4	0.0123	0.835	0.659	0.0	0.372	-5.696	0.31	0.579	129.93
7K72dcZf3FX0h01PTKTFut	はじまりの歌	['7JthQ6zwNzfxRfIEjp6wUs']	['HIRAIDAI']	41	False	Solo	1	1	78	2018-05-26	226132	9	1	4	0.574	0.667	0.478	0.0	0.245	-6.678	0.0347	0.218	101.973
0OG1CWjb4Y00fETLDSquVt	Netflix & Chill	['6VjbeCqoayiHYnefrisskv', '1LRpAVWq5z6VZMG3tTdZKU']	['Kay One', 'Mike Singer']	47	False	Collaboration	13	2	79	2018-09-07	183888	6	0	4	0.173	0.715	0.778	0.0	0.187	-5.572	0.224	0.727	151.935
1xy4apMFecGGkgBeaHFZ2M	Chasing Fire	['5JZ7CnR6gTvEMKX4g70Amv']	['Lauv']	45	False	Solo	1	1	0	2018-03-29	205267	5	1	4	0.0449	0.709	0.562	0.0	0.217	-4.864	0.0724	0.386	125.965
75UFzgBCaVwJJ4IVIaatpe	N. J Respect R	['2UwqpfQtNuhBwviIC0f2ie']	['Damso']	1	True	Solo	13	1	0	2017-04-28	217320	6	0	4	0.426	0.747	0.434	0.000405	0.108	-8.3	0.0828	0.311	127.052
2oT2g4vkjRaFOcUtdOf9eg	God Bless (feat. Damso)	['5gs4Sm2WQUkcGeikMcVHbh', '2UwqpfQtNuhBwviIC0f2ie']	['Hamza', 'Damso']	69	True	Collaboration	2	2	3	2019-12-20	161743	11	1	4	0.00947	0.861	0.572	0.000751	0.0639	-9.98	0.116	0.232	82.51
6poj56vC9JUu1yHTsv92WA	Lo Que Tú y Yo Vivimos (feat. Gente de Zona) - Ao Vivo	['7MiDcPa6UiV3In7lIM71IN', '2cy1zPcrFcXAJTP0APWewL']	['Gusttavo Lima', 'Gente De Zona']	62	False	Collaboration	2	2	79	2019-10-04	237508	0	1	4	0.224	0.673	0.915	0.0	0.933	-4.002	0.102	0.41	92.013
7ckGvAoSg8oq85I8owLVSZ	Ruhe nach dem Sturm	['1aS5tqEs9ci5P9KD9tZWa6', '0Dvx6p8JDyzeOPGmaCIH1L']	['Bonez MC', 'RAF Camora']	58	False	Collaboration	10	2	4	2016-09-09	194875	6	0	4	0.425	0.59	0.548	0.000216	0.149	-7.155	0.267	0.351	150.164
7xrS0MTajQF2ZnGHD6cj8o	Fountain (feat. Haile WSTRN)	['63X1WKthLQidtqxxO2sgeq', '48Zl8yw6YhIsymNwvNMlnM']	['MIST', 'Haile']	47	True	Collaboration	7	2	79	2018-02-09	205387	10	0	4	0.0723	0.7	0.761	0.0	0.0833	-4.87	0.197	0.388	105.031
5ljnqaI6x5IaYxKQ86eo6B	Qui je suis	['2s7fZ34RK8RUJQ2ewsh6I5']	['RK']	49	True	Solo	15	1	79	2018-09-21	253120	1	1	4	0.376	0.797	0.59	0.0	0.117	-6.807	0.223	0.55	117.029
0bXFIF7iL17TYLyx8JHziM	Patty Cake	['46SHBwWsqBkxI7EeeBEQG7']	['Kodak Black']	67	True	Solo	7	1	70	2017-03-31	198109	1	0	4	0.0252	0.806	0.77	0.0	0.0645	-6.464	0.19	0.406	152.094
2bwN9oZIn9XXSd8RlJ4FDM	Lovin' (feat. A Boogie wit da Hoodie)	['21WS9wngs9AqFckK7yYJPM', '31W5EY0aAly4Qieq6OFu6I']	['PnB Rock', 'A Boogie Wit da Hoodie']	60	True	Collaboration	5	2	79	2017-11-17	210652	5	0	4	0.00258	0.595	0.606	0.0	0.344	-6.335	0.0316	0.168	92.075
5x3WKgUq6iCBEgOZ7htfMB	La 8 - Chivas	['2ptKt4yP4mYRZmvi09JYyi']	['Timal']	46	True	Solo	1	1	79	2018-02-23	204589	7	0	4	0.368	0.733	0.643	0.0	0.107	-7.353	0.272	0.206	121.722
6tgzMDY2f0Qo6sYel0Mil3	Play (with Years & Years)	['4Q6nIcaBED8qUel8bBx6Cr', '5vBSrE1xujD2FXYRarbAXc']	['Jax Jones', 'Years & Years']	2	False	Collaboration	1	2	0	2018-10-12	186840	11	0	4	0.0228	0.772	0.767	9.78e-06	0.464	-7.792	0.0455	0.608	125.017
0KzUyonAz3qE6UE9tDL4tV	Rolling Stone	['1yIifIA91WgmfzBcjbQB8i', '1a71mkqZC54WhePSbnq7RK']	['Kurdo', 'Majoe']	29	True	Collaboration	1	2	3	2017-08-18	211026	1	1	4	0.0937	0.739	0.57	0.0	0.0813	-5.535	0.0891	0.505	160.016
2wpHrEs8EYljXF4BOpBfZ5	Geschlossene Gesellschaft	['3c96G4d2lUOxhomM2mby5S']	['Bushido']	0	True	Solo	6	1	0	2017-06-09	200026	11	1	4	0.242	0.588	0.781	0.0	0.188	-5.92	0.308	0.641	86.881
0baYVkFX4vIXXmIuHRWXDN	Out My Way	['4MCBfE4596Uoi2O4DtmEMz']	['Juice WRLD']	66	True	Solo	15	1	79	2019-03-08	156620	10	0	4	0.107	0.664	0.832	0.0	0.776	-3.166	0.34	0.498	164.144
0c7K73roy6RW4ebDkf4yGh	VALENTINO	['6fWVd57NKTalqvmjRd2t8Z']	['24kGoldn']	79	True	Solo	1	1	79	2019-01-25	179133	9	0	4	0.197	0.745	0.718	0.0	0.134	-4.853	0.183	0.539	151.097
6TFzT4oCM5vamJWRI4sWlu	from 四階の角部屋	['5kVZa4lFUmAQlBogl1fkd6']	['Aimyon']	47	False	Solo	12	1	1	2019-02-13	98853	7	1	4	0.103	0.576	0.805	0.0	0.227	-3.095	0.132	0.676	97.67
08hm0V6cTsWDX62hW42sEv	Sick Boy	['69GGBxA162lTqCwzJG5jLp']	['The Chainsmokers']	7	False	Solo	4	1	0	2018-04-20	193893	11	0	4	0.104	0.548	0.58	0.0	0.127	-7.524	0.121	0.462	180.066
2EPbvVyo2qrrmeiEm57Cfl	Don't Judge Me (feat. Future & Swae Lee)	['7c0XG5cIJTrrAgEC3ULPiq', '1RyvyyTE3xzB2ZywiAwp0i', '1zNqQNIdeOUZHb8zbZRFMX']	['Ty Dolla $ign', 'Future', 'Swae Lee']	49	True	Collaboration	7	3	70	2017-10-27	242880	8	1	4	0.00354	0.749	0.909	0.0	0.337	-2.808	0.074	0.393	149.988
7oe0Ix6qnvqZhK0zDzOPie	Então Vem Cá - Ao Vivo	['35YkpX0zYwHG8vOIhObvxP', '2OjoIDVPQKT9B7loZbPEfp']	['Mano Walter', 'Claudia Leitte']	0	False	Collaboration	9	2	0	2018-12-07	177280	5	1	4	0.149	0.686	0.852	1.93e-06	0.989	-4.147	0.146	0.752	166.081
2t8yVaLvJ0RenpXUIAC52d	a lot	['1URnnhqYAYcrqrcwql10ft']	['21 Savage']	81	True	Solo	1	1	79	2018-12-21	288624	1	1	4	0.0395	0.837	0.636	0.00125	0.342	-7.643	0.086	0.274	145.972
3EkWIBCeVr5rwG3IiuT7RZ	Straight Lifestyle	['3S0tlB4fE7ChxI2pWz8Xip']	['Giggs']	0	True	Solo	3	1	0	2017-10-06	163936	8	1	4	0.00435	0.819	0.614	0.0	0.215	-4.719	0.063	0.173	118.113
7fS0teeus5MMicyyny4CCg	Cantona	['1wAtSe79kItIb9nf5EhI2Q']	['Niro']	3	True	Solo	4	1	0	2019-09-27	178226	8	1	4	0.094	0.731	0.859	3.95e-06	0.133	-5.322	0.274	0.402	120.028
42NpUvd0I2kdIuMXX4nobE	Remember I Told You	['4Rxn7Im3LGfyRkY2FlHhWi', '1zNqDE7qDGCsyzJwohVaoX', '2KsP6tYLJlTBvSUxnwlVWa']	['Nick Jonas', 'Anne-Marie', 'Mike Posner']	1	True	Collaboration	1	3	0	2017-05-26	201826	1	1	4	0.147	0.631	0.54	5.87e-06	0.0711	-5.742	0.257	0.814	112.868
59HKbTnmmFONvKLAPuc9rF	Nombreux	['3QVolfxko2UyCOtexhVTli']	['Angèle']	57	False	Solo	6	1	79	2018-10-05	192546	9	0	3	0.946	0.413	0.116	0.0	0.108	-14.978	0.092	0.254	77.781
6vBdBCoOhKHiYDDOcorfNo	Goodbyes (Feat. Young Thug)	['246dkjvS1zLTtiykXe5h60', '50co4Is1HCEo8bhOyUWKpn']	['Post Malone', 'Young Thug']	27	True	Collaboration	1	2	0	2019-07-05	174960	5	1	4	0.447	0.58	0.653	0.0	0.111	-3.818	0.0745	0.175	150.231
1wW6izAT1QSWPeVUn6UyBX	Drei Haselnüsse für Aschenbrödel: Einleitung	['3iaVXonnnlGLW3BHz1BDER', '1pHWsOvhOqZn9zwP7v8VbA', '1NsvDKaOjM0M0kxvZvVisU', '7KzDocnBwkQXPEqIIDivkV', '6hanC5m590BGQMCsmJZJBN']	['Karel Svoboda', 'František Pavlíček', 'Václav Vorlíček', 'Film Symphony Orchestra', 'Stepan Konicek']	3	False	Collaboration	1	5	0	2003-05-05	277893	3	1	3	0.584	0.456	0.537	0.37	0.173	-6.888	0.0284	0.289	122.523
2WptkGRafbgB6p00Q1PDp9	Fais moi la passe	['3IW7ScrzXmPvZhB27hmfgy']	['Jul']	36	True	Solo	1	1	79	2018-06-15	187240	5	0	4	0.147	0.886	0.921	0.0	0.0478	-4.073	0.149	0.865	123.966
1iWAx1WGCY6j2zAMdACQ6E	Black Folk	['5IcR3N7QB1j6KBL8eImZ8m']	['ScHoolboy Q']	52	True	Solo	8	1	79	2019-04-26	147040	2	0	4	0.831	0.734	0.902	0.00106	0.226	-6.076	0.396	0.4	155.097
0b7IBgZjedM53ufZV4f4CL	楓	['5kjGRHClVacSyllOUqU1S0']	['SPITZ']	59	False	Solo	6	1	1	1998	325693	8	1	4	0.192	0.441	0.706	0.677	0.0847	-5.27	0.0287	0.463	80.108
69QPbdYc6Ot6EZRdjSx1GT	Attitude	['0lVH4ReyYkoPMxFDzCQSgO']	['Fekky']	26	True	Solo	1	1	79	2019-10-02	175375	6	0	4	0.0135	0.842	0.497	1.17e-06	0.111	-7.672	0.0753	0.256	142.024
